Date,Open,High,Low,Close,Adj Close,Volume,Return
2005-09-01,944.559021,944.559021,944.559021,944.559021,944.559021,0,0.017935896
2005-09-02,947.870972,947.870972,947.870972,947.870972,947.870972,0,0.003506346
2005-09-05,952.71698,952.71698,952.71698,952.71698,952.71698,0,0.005112519
2005-09-06,936.609985,936.609985,936.609985,936.609985,936.609985,0,-0.01690638
2005-09-07,952.757996,952.757996,952.757996,952.757996,952.757996,0,0.017240913
2005-09-08,955.281982,955.281982,955.281982,955.281982,955.281982,0,0.002649137
2005-09-09,949.065002,949.065002,949.065002,949.065002,949.065002,0,-0.006508005
2005-09-12,949.505981,949.505981,949.505981,949.505981,949.505981,0,0.000464646
2005-09-13,963.773987,963.773987,963.773987,963.773987,963.773987,0,0.015026768
2005-09-14,970.192993,970.192993,970.192993,970.192993,970.192993,0,0.006660281
2005-09-15,969.598022,969.598022,969.598022,969.598022,969.598022,0,-0.00061325
2005-09-16,967.494995,967.494995,967.494995,967.494995,967.494995,0,-0.002168968
2005-09-19,971.135986,971.135986,971.135986,971.135986,971.135986,0,0.003763318
2005-09-20,961.919006,961.919006,961.919006,961.919006,961.919006,0,-0.009490926
2005-09-21,944.40802,944.40802,944.40802,944.40802,944.40802,0,-0.018204221
2005-09-22,923.273987,923.273987,923.273987,923.273987,923.273987,0,-0.022378074
2005-09-23,916.153992,916.153992,916.153992,916.153992,916.153992,0,-0.007711682
2005-09-26,918.484985,918.484985,918.484985,918.484985,918.484985,0,0.002544324
2005-09-27,904.213989,904.213989,904.213989,904.213989,904.213989,0,-0.015537539
2005-09-28,903.718994,903.718994,903.718994,903.718994,903.718994,0,-0.000547431
2005-09-29,915.974976,915.974976,915.974976,915.974976,915.974976,0,0.013561718
2005-09-30,917.392029,917.392029,917.392029,917.392029,917.392029,0,0.001547043
2005-10-03,,,,,,,
2005-10-04,,,,,,,
2005-10-05,,,,,,,
2005-10-06,,,,,,,
2005-10-07,,,,,,,
2005-10-10,907.320984,907.320984,907.320984,907.320984,907.320984,0,
2005-10-11,919.719971,919.719971,919.719971,919.719971,919.719971,0,0.013665491
2005-10-12,923.484985,923.484985,923.484985,923.484985,923.484985,0,0.004093653
2005-10-13,916.499023,916.499023,916.499023,916.499023,916.499023,0,-0.007564781
2005-10-14,904.828003,904.828003,904.828003,904.828003,904.828003,0,-0.012734351
2005-10-17,897.622986,897.622986,897.622986,897.622986,897.622986,0,-0.007962858
2005-10-18,902.366028,902.366028,902.366028,902.366028,902.366028,0,0.005284002
2005-10-19,898.744019,898.744019,898.744019,898.744019,898.744019,0,-0.004013902
2005-10-20,899.914978,899.914978,899.914978,899.914978,899.914978,0,0.001302884
2005-10-21,904.414001,904.414001,904.414001,904.414001,904.414001,0,0.004999387
2005-10-24,906.651978,906.651978,906.651978,906.651978,906.651978,0,0.002474505
2005-10-25,894.271973,894.271973,894.271973,894.271973,894.271973,0,-0.013654638
2005-10-26,875.820007,875.820007,875.820007,875.820007,875.820007,0,-0.020633506
2005-10-27,875.848999,875.848999,875.848999,875.848999,875.848999,0,3.31027E-05
2005-10-28,867.729004,867.729004,867.729004,867.729004,867.729004,0,-0.009270999
2005-10-31,876.281982,876.281982,876.281982,876.281982,876.281982,0,0.009856739
2005-11-01,872.86499,872.86499,872.86499,872.86499,872.86499,0,-0.003899421
2005-11-02,882.478027,882.478027,882.478027,882.478027,882.478027,0,0.0110132
2005-11-03,874.575012,874.575012,874.575012,874.575012,874.575012,0,-0.008955481
2005-11-04,878.361023,878.361023,878.361023,878.361023,878.361023,0,0.004328972
2005-11-07,877.278015,877.278015,877.278015,877.278015,877.278015,0,-0.001232987
2005-11-08,881.523987,881.523987,881.523987,881.523987,881.523987,0,0.004839939
2005-11-09,879.252014,879.252014,879.252014,879.252014,879.252014,0,-0.002577324
2005-11-10,862.968018,862.968018,862.968018,862.968018,862.968018,0,-0.018520283
2005-11-11,864.789978,864.789978,864.789978,864.789978,864.789978,0,0.002111272
2005-11-14,862.148987,862.148987,862.148987,862.148987,862.148987,0,-0.00305391
2005-11-15,856.63501,856.63501,856.63501,856.63501,856.63501,0,-0.00639562
2005-11-16,863.119019,863.119019,863.119019,863.119019,863.119019,0,0.007569162
2005-11-17,862.65802,862.65802,862.65802,862.65802,862.65802,0,-0.000534108
2005-11-18,882.241028,882.241028,882.241028,882.241028,882.241028,0,0.022700778
2005-11-21,883.870972,883.870972,883.870972,883.870972,883.870972,0,0.001847504
2005-11-22,869.617004,869.617004,869.617004,869.617004,869.617004,0,-0.016126752
2005-11-23,876.229004,876.229004,876.229004,876.229004,876.229004,0,0.007603347
2005-11-24,881.492981,881.492981,881.492981,881.492981,881.492981,0,0.006007536
2005-11-25,884.10498,884.10498,884.10498,884.10498,884.10498,0,0.002963153
2005-11-28,880.166992,880.166992,880.166992,880.166992,880.166992,0,-0.004454209
2005-11-29,871.309998,871.309998,871.309998,871.309998,871.309998,0,-0.010062856
2005-11-30,873.825012,873.825012,873.825012,873.825012,873.825012,0,0.002886474
2005-12-01,873.067017,873.067017,873.067017,873.067017,873.067017,0,-0.000867445
2005-12-02,869.935974,869.935974,869.935974,869.935974,869.935974,0,-0.003586257
2005-12-05,859.609985,859.609985,859.609985,859.609985,859.609985,0,-0.011869826
2005-12-06,866.075012,866.075012,866.075012,866.075012,866.075012,0,0.007520884
2005-12-07,873.838013,873.838013,873.838013,873.838013,873.838013,0,0.008963428
2005-12-08,874.05603,874.05603,874.05603,874.05603,874.05603,0,0.000249494
2005-12-09,887.357971,887.357971,887.357971,887.357971,887.357971,0,0.015218636
2005-12-12,888.518005,888.518005,888.518005,888.518005,888.518005,0,0.00130729
2005-12-13,889.101013,889.101013,889.101013,889.101013,889.101013,0,0.000656158
2005-12-14,898.153015,898.153015,898.153015,898.153015,898.153015,0,0.010181073
2005-12-15,896.434021,896.434021,896.434021,896.434021,896.434021,0,-0.001913921
2005-12-16,902.560974,902.560974,902.560974,902.560974,902.560974,0,0.006834806
2005-12-19,902.909973,902.909973,902.909973,902.909973,902.909973,0,0.000386676
2005-12-20,907.317993,907.317993,907.317993,907.317993,907.317993,0,0.004882015
2005-12-21,903.143982,903.143982,903.143982,903.143982,903.143982,0,-0.004600384
2005-12-22,908.754028,908.754028,908.754028,908.754028,908.754028,0,0.006211685
2005-12-23,915.890015,915.890015,915.890015,915.890015,915.890015,0,0.007852496
2005-12-26,922.377991,922.377991,922.377991,922.377991,922.377991,0,0.007083794
2005-12-27,919.359985,919.359985,919.359985,919.359985,919.359985,0,-0.003271984
2005-12-28,920.919006,920.919006,920.919006,920.919006,920.919006,0,0.001695768
2005-12-29,932.031006,932.031006,932.031006,932.031006,932.031006,0,0.012066208
2005-12-30,923.450989,923.450989,923.450989,923.450989,923.450989,0,-0.009205721
2006-01-04,941.427979,941.427979,941.427979,941.427979,941.427979,0,0.019467184
2006-01-05,959.133972,959.133972,959.133972,959.133972,959.133972,0,0.018807592
2006-01-06,970.031982,970.031982,970.031982,970.031982,970.031982,0,0.011362344
2006-01-09,975.252991,975.252991,975.252991,975.252991,975.252991,0,0.005382306
2006-01-10,978.153992,978.153992,978.153992,978.153992,978.153992,0,0.002974614
2006-01-11,973.47699,973.47699,973.47699,973.47699,973.47699,0,-0.004781458
2006-01-12,983.716003,983.716003,983.716003,983.716003,983.716003,0,0.010517982
2006-01-13,978.809021,978.809021,978.809021,978.809021,978.809021,0,-0.00498821
2006-01-16,961.439026,961.439026,961.439026,961.439026,961.439026,0,-0.017746051
2006-01-17,964.289978,964.289978,964.289978,964.289978,964.289978,0,0.002965297
2006-01-18,983.622009,983.622009,983.622009,983.622009,983.622009,0,0.020047944
2006-01-19,991.221985,991.221985,991.221985,991.221985,991.221985,0,0.007726521
2006-01-20,993.340027,993.340027,993.340027,993.340027,993.340027,0,0.002136799
2006-01-23,996.161987,996.161987,996.161987,996.161987,996.161987,0,0.00284088
2006-01-24,999.093018,999.093018,999.093018,999.093018,999.093018,0,0.002942324
2006-01-25,1009.599976,1009.599976,1009.599976,1009.599976,1009.599976,0,0.010516496
2006-02-06,1033.22998,1033.22998,1033.22998,1033.22998,1033.22998,0,0.023405314
2006-02-07,1029.939941,1029.939941,1029.939941,1029.939941,1029.939941,0,-0.003184227
2006-02-08,1033.069946,1033.069946,1033.069946,1033.069946,1033.069946,0,0.003039017
2006-02-09,1019.599976,1019.599976,1019.599976,1019.599976,1019.599976,0,-0.013038778
2006-02-10,1032.339966,1032.339966,1032.339966,1032.339966,1032.339966,0,0.012495087
2006-02-13,1031.609985,1031.609985,1031.609985,1031.609985,1031.609985,0,-0.000707113
2006-02-14,1038.530029,1038.530029,1038.530029,1038.530029,1038.530029,0,0.006708004
2006-02-15,1041.660034,1041.660034,1041.660034,1041.660034,1041.660034,0,0.00301388
2006-02-16,1020.119995,1020.119995,1020.119995,1020.119995,1020.119995,0,-0.020678569
2006-02-17,1020.369995,1020.369995,1020.369995,1020.369995,1020.369995,0,0.000245069
2006-02-20,1021.640015,1021.640015,1021.640015,1021.640015,1021.640015,0,0.001244666
2006-02-21,1038.819946,1038.819946,1038.819946,1038.819946,1038.819946,0,0.016816032
2006-02-22,1037.890015,1037.890015,1037.890015,1037.890015,1037.890015,0,-0.00089518
2006-02-23,1041.369995,1041.369995,1041.369995,1041.369995,1041.369995,0,0.003352937
2006-02-24,1049.439941,1049.439941,1049.439941,1049.439941,1049.439941,0,0.007749355
2006-02-27,1047.839966,1047.839966,1047.839966,1047.839966,1047.839966,0,-0.001524599
2006-02-28,1053.01001,1053.01001,1053.01001,1053.01001,1053.01001,0,0.004934002
2006-03-01,1056.619995,1056.619995,1056.619995,1056.619995,1056.619995,0,0.003428253
2006-03-02,1038.670044,1038.670044,1038.670044,1038.670044,1038.670044,0,-0.016988086
2006-03-03,1041.680054,1041.680054,1041.680054,1041.680054,1041.680054,0,0.002897946
2006-03-06,1038.869995,1038.869995,1038.869995,1038.869995,1038.869995,0,-0.002697622
2006-03-07,1014.969971,1014.969971,1014.969971,1014.969971,1014.969971,0,-0.023005789
2006-03-08,1009.27002,1009.27002,1009.27002,1009.27002,1009.27002,0,-0.005615881
2006-03-09,1004.340027,1004.340027,1004.340027,1004.340027,1004.340027,0,-0.004884712
2006-03-10,1008.900024,1008.900024,1008.900024,1008.900024,1008.900024,0,0.004540292
2006-03-13,1019.859985,1019.859985,1019.859985,1019.859985,1019.859985,0,0.010863278
2006-03-14,1018.27002,1018.27002,1018.27002,1018.27002,1018.27002,0,-0.001559003
2006-03-15,1028.959961,1028.959961,1028.959961,1028.959961,1028.959961,0,0.01049814
2006-03-16,1027.619995,1027.619995,1027.619995,1027.619995,1027.619995,0,-0.001302253
2006-03-17,1024.02002,1024.02002,1024.02002,1024.02002,1024.02002,0,-0.003503216
2006-03-20,1037.660034,1037.660034,1037.660034,1037.660034,1037.660034,0,0.013320066
2006-03-21,1040.76001,1040.76001,1040.76001,1040.76001,1040.76001,0,0.002987468
2006-03-22,1047.670044,1047.670044,1047.670044,1047.670044,1047.670044,0,0.006639412
2006-03-23,1048.540039,1048.540039,1048.540039,1048.540039,1048.540039,0,0.000830409
2006-03-24,1042.599976,1042.599976,1042.599976,1042.599976,1042.599976,0,-0.00566508
2006-03-27,1050.709961,1050.709961,1050.709961,1050.709961,1050.709961,0,0.007778616
2006-03-28,1055.97998,1055.97998,1055.97998,1055.97998,1055.97998,0,0.005015674
2006-03-29,1065.290039,1065.290039,1065.290039,1065.290039,1065.290039,0,0.008816511
2006-03-30,1055.630005,1055.630005,1055.630005,1055.630005,1055.630005,0,-0.009067985
2006-03-31,1061.089966,1061.089966,1061.089966,1061.089966,1061.089966,0,0.00517223
2006-04-03,1079.319946,1079.319946,1079.319946,1079.319946,1079.319946,0,0.017180428
2006-04-04,1089.369995,1089.369995,1089.369995,1089.369995,1089.369995,0,0.009311464
2006-04-05,1099.969971,1099.969971,1099.969971,1099.969971,1099.969971,0,0.009730373
2006-04-06,1103.23999,1103.23999,1103.23999,1103.23999,1103.23999,0,0.002972826
2006-04-07,1103.150024,1103.150024,1103.150024,1103.150024,1103.150024,0,-8.15471E-05
2006-04-10,1117.910034,1117.910034,1117.910034,1117.910034,1117.910034,0,0.013379876
2006-04-11,1123.310059,1123.310059,1123.310059,1123.310059,1123.310059,0,0.004830465
2006-04-12,1117.069946,1117.069946,1117.069946,1117.069946,1117.069946,0,-0.005555112
2006-04-13,1093.930054,1093.930054,1093.930054,1093.930054,1093.930054,0,-0.02071481
2006-04-14,1118.609985,1118.609985,1118.609985,1118.609985,1118.609985,0,0.022560794
2006-04-17,1124.410034,1124.410034,1124.410034,1124.410034,1124.410034,0,0.00518505
2006-04-18,1131.280029,1131.280029,1131.280029,1131.280029,1131.280029,0,0.006109866
2006-04-19,1138.23999,1138.23999,1138.23999,1138.23999,1138.23999,0,0.006152288
2006-04-20,1134.380005,1134.380005,1134.380005,1134.380005,1134.380005,0,-0.003391187
2006-04-21,1149.160034,1149.160034,1149.160034,1149.160034,1149.160034,0,0.013029169
2006-04-24,1142.699951,1142.699951,1142.699951,1142.699951,1142.699951,0,-0.00562157
2006-04-25,1141.930054,1141.930054,1141.930054,1141.930054,1141.930054,0,-0.000673753
2006-04-26,1155.72998,1155.72998,1155.72998,1155.72998,1155.72998,0,0.012084738
2006-04-27,1155.27002,1155.27002,1155.27002,1155.27002,1155.27002,0,-0.000397982
2006-04-28,1172.349976,1172.349976,1172.349976,1172.349976,1172.349976,0,0.014784384
2006-05-08,1218.439941,1218.439941,1218.439941,1218.439941,1218.439941,0,0.039314169
2006-05-09,1251.609985,1251.609985,1251.609985,1251.609985,1251.609985,0,0.027223372
2006-05-10,1265.930054,1265.930054,1265.930054,1265.930054,1265.930054,0,0.011441319
2006-05-11,1255.040039,1255.040039,1255.040039,1255.040039,1255.040039,0,-0.008602383
2006-05-12,1296.26001,1296.26001,1296.26001,1296.26001,1296.26001,0,0.032843551
2006-05-15,1352.160034,1352.160034,1352.160034,1352.160034,1352.160034,0,0.043124083
2006-05-16,1331.130005,1331.130005,1331.130005,1331.130005,1331.130005,0,-0.015552914
2006-05-17,1335.52002,1335.52002,1335.52002,1335.52002,1335.52002,0,0.003297961
2006-05-18,1331.199951,1331.199951,1331.199951,1331.199951,1331.199951,0,-0.003234747
2006-05-19,1366.099976,1366.099976,1366.099976,1366.099976,1366.099976,0,0.026216967
2006-05-22,1373.670044,1373.670044,1373.670044,1373.670044,1373.670044,0,0.005541372
2006-05-23,1317.650024,1317.650024,1317.650024,1317.650024,1317.650024,0,-0.040781278
2006-05-24,1308.23999,1308.23999,1308.23999,1308.23999,1308.23999,0,-0.007141528
2006-05-25,1307.699951,1307.699951,1307.699951,1307.699951,1307.699951,0,-0.000412798
2006-05-26,1331.02002,1331.02002,1331.02002,1331.02002,1331.02002,0,0.01783289
2006-05-29,1366.290039,1366.290039,1366.290039,1366.290039,1366.290039,0,0.026498489
2006-05-30,1378.76001,1378.76001,1378.76001,1378.76001,1378.76001,0,0.009126884
2006-05-31,1365.449951,1365.449951,1365.449951,1365.449951,1365.449951,0,-0.009653645
2006-06-01,1402.880005,1402.880005,1402.880005,1402.880005,1402.880005,0,0.027412249
2006-06-02,1390.119995,1390.119995,1390.119995,1390.119995,1390.119995,0,-0.009095582
2006-06-05,1403.160034,1403.160034,1403.160034,1403.160034,1403.160034,0,0.009380513
2006-06-06,1399.140015,1399.140015,1399.140015,1399.140015,1399.140015,0,-0.002864975
2006-06-07,1320.22998,1320.22998,1320.22998,1320.22998,1320.22998,0,-0.056398955
2006-06-08,1325.97998,1325.97998,1325.97998,1325.97998,1325.97998,0,0.004355302
2006-06-09,1294.189941,1294.189941,1294.189941,1294.189941,1294.189941,0,-0.02397475
2006-06-12,1297.670044,1297.670044,1297.670044,1297.670044,1297.670044,0,0.00268902
2006-06-13,1298.280029,1298.280029,1298.280029,1298.280029,1298.280029,0,0.000470062
2006-06-14,1283.880005,1283.880005,1283.880005,1283.880005,1283.880005,0,-0.011091616
2006-06-15,1285.390015,1285.390015,1285.390015,1285.390015,1285.390015,0,0.00117613
2006-06-16,1318.01001,1318.01001,1318.01001,1318.01001,1318.01001,0,0.025377508
2006-06-19,1334.890015,1334.890015,1334.890015,1334.890015,1334.890015,0,0.01280719
2006-06-20,1338.219971,1338.219971,1338.219971,1338.219971,1338.219971,0,0.002494555
2006-06-21,1333.530029,1333.530029,1333.530029,1333.530029,1333.530029,0,-0.003504612
2006-06-22,1331.550049,1331.550049,1331.550049,1331.550049,1331.550049,0,-0.001484766
2006-06-23,1339.449951,1339.449951,1339.449951,1339.449951,1339.449951,0,0.005932861
2006-06-26,1363.410034,1363.410034,1363.410034,1363.410034,1363.410034,0,0.017888002
2006-06-27,1363.900024,1363.900024,1363.900024,1363.900024,1363.900024,0,0.000359386
2006-06-28,1362.890015,1362.890015,1362.890015,1362.890015,1362.890015,0,-0.00074053
2006-06-29,1395.119995,1395.119995,1395.119995,1395.119995,1395.119995,0,0.023648262
2006-06-30,1393.959961,1393.959961,1393.959961,1393.959961,1393.959961,0,-0.000831494
2006-07-03,1420.329956,1420.329956,1420.329956,1420.329956,1420.329956,0,0.018917326
2006-07-04,1411.01001,1411.01001,1411.01001,1411.01001,1411.01001,0,-0.006561818
2006-07-05,1393.01001,1393.01001,1393.01001,1393.01001,1393.01001,0,-0.012756819
2006-07-06,1418.680054,1418.680054,1418.680054,1418.680054,1418.680054,0,0.018427753
2006-07-07,1410.430054,1410.430054,1410.430054,1410.430054,1410.430054,0,-0.005815265
2006-07-10,1412.119995,1412.119995,1412.119995,1412.119995,1412.119995,0,0.001198174
2006-07-11,1418.569946,1418.569946,1418.569946,1418.569946,1418.569946,0,0.004567566
2006-07-12,1419.199951,1419.199951,1419.199951,1419.199951,1419.199951,0,0.000444113
2006-07-13,1346.089966,1346.089966,1346.089966,1346.089966,1346.089966,0,-0.051514929
2006-07-14,1357.130005,1357.130005,1357.130005,1357.130005,1357.130005,0,0.008201561
2006-07-17,1372.25,1372.25,1372.25,1372.25,1372.25,0,0.011141154
2006-07-18,1373.420044,1373.420044,1373.420044,1373.420044,1373.420044,0,0.000852646
2006-07-19,1336.640015,1336.640015,1336.640015,1336.640015,1336.640015,0,-0.026779884
2006-07-20,1345.189941,1345.189941,1345.189941,1345.189941,1345.189941,0,0.006396581
2006-07-21,1356.030029,1356.030029,1356.030029,1356.030029,1356.030029,0,0.008058407
2006-07-24,1358.119995,1358.119995,1358.119995,1358.119995,1358.119995,0,0.001541239
2006-07-25,1374.170044,1374.170044,1374.170044,1374.170044,1374.170044,0,0.011817843
2006-07-26,1371.300049,1371.300049,1371.300049,1371.300049,1371.300049,0,-0.00208853
2006-07-27,1355.550049,1355.550049,1355.550049,1355.550049,1355.550049,0,-0.011485451
2006-07-28,1341.390015,1341.390015,1341.390015,1341.390015,1341.390015,0,-0.010445969
2006-07-31,1294.329956,1294.329956,1294.329956,1294.329956,1294.329956,0,-0.035083054
2006-08-01,1282.060059,1282.060059,1282.060059,1282.060059,1282.060059,0,-0.009479729
2006-08-02,1275.089966,1275.089966,1275.089966,1275.089966,1275.089966,0,-0.005436635
2006-08-03,1271.73999,1271.73999,1271.73999,1271.73999,1271.73999,0,-0.002627247
2006-08-04,1241.910034,1241.910034,1241.910034,1241.910034,1241.910034,0,-0.023456018
2006-08-07,1224.099976,1224.099976,1224.099976,1224.099976,1224.099976,0,-0.01434086
2006-08-08,1252.390015,1252.390015,1252.390015,1252.390015,1252.390015,0,0.023110889
2006-08-09,1251.300049,1251.300049,1251.300049,1251.300049,1251.300049,0,-0.000870309
